date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units,raw_region,raw_ta,raw_product,raw_brand,is_missing_categorical,parsed_date,iso_date,iso_year,iso_week,year_week,is_week_mismatch,clean_region,clean_therapeutic_area,clean_product,clean_brand,clean_trx,clean_nrx,clean_units,is_negative_trx,is_missing_numeric,is_nrx_gt_trx_error,is_duplicate,rejection_reason
2023/07/03,79,2023,,  Cardiology  ,Cardivex,Corvyx Pharma,286.2,78.8,918,,Cardiology,Cardivex,Corvyx Pharma,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,286.2,78.8,918.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-04-03,66,2023,gujarat,  Cardiology  ,Cordamet,,282.6,61.1,939,gujarat,Cardiology,Cordamet,,True,2023-04-03,2023-04-03,2023,14,2023-W14,False,Gujarat,Cardiology,Cordamet,Unknown,282.6,61.1,939.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
03/07/2023,79,2023,,CARDIOLOGY,Cordamet,Meditrix Labs,153.3,42.4,477,,CARDIOLOGY,Cordamet,Meditrix Labs,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Unknown,Cardiology,Cordamet,Meditrix Labs,153.3,42.4,477.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
07/03/2023,79,2023,Tamil Nadu,Respiratory,Airovent,,116.1,22.7,292,Tamil Nadu,Respiratory,Airovent,,True,2023-07-03,2023-07-03,2023,27,2023-W27,False,Tamil Nadu,Respiratory,Airovent,Unknown,116.1,22.7,292.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09/12/2022,37,2022,Karnatka,respiratory,Bronchel,,203.4,62.3,601,Karnatka,respiratory,Bronchel,,True,2022-09-12,2022-09-12,2022,37,2022-W37,False,Karnataka,Respiratory,Bronchel,Unknown,203.4,62.3,601.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-07-07,184,2025,,diabetes,Glucotend,Glucera Health,428.6,94.6,1310,,diabetes,Glucotend,Glucera Health,True,2025-07-07,2025-07-07,2025,28,2025-W28,False,Unknown,Diabetes,Glucotend,Glucera Health,428.6,94.6,1310.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/05/26,178,2025,,  Respiratory  ,Respivan,Aerovant Pharma,,40.4,463,,Respiratory,Respivan,Aerovant Pharma,True,2025-05-26,2025-05-26,2025,22,2025-W22,False,Unknown,Respiratory,Respivan,Aerovant Pharma,,40.4,463.0,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
25/03/2024,117,2024,,  Respiratory  ,Airovent,Pulmovia Therapeutics,130.9,24.0,385,,Respiratory,Airovent,Pulmovia Therapeutics,True,2024-03-25,2024-03-25,2024,13,2024-W13,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,130.9,24.0,385.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
26-May-2025,178,2025,,Cardiology,Cordamet,Meditrix Labs,302.3,68.3,1026,,Cardiology,Cordamet,Meditrix Labs,True,2025-05-26,2025-05-26,2025,22,2025-W22,False,Unknown,Cardiology,Cordamet,Meditrix Labs,302.3,68.3,1026.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
31/07/2023,83,2023,,diabetes,Insulyn,Insulara Biotech,248.0,99.7,,,diabetes,Insulyn,Insulara Biotech,True,2023-07-31,2023-07-31,2023,31,2023-W31,False,Unknown,Diabetes,Insulyn,Insulara Biotech,248.0,99.7,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024-11-18,151,2024,,cardiology,Vascolin,Zenova Biosciences,235.7,57.0,,,cardiology,Vascolin,Zenova Biosciences,True,2024-11-18,2024-11-18,2024,47,2024-W47,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,235.7,57.0,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024-09-23,143,2024,,Cardiology,Vascolin,Zenova Biosciences,341.0,97.0,917,,Cardiology,Vascolin,Zenova Biosciences,True,2024-09-23,2024-09-23,2024,39,2024-W39,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,341.0,97.0,917.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
11/04/2022,15,2022,  Karnataka  ,  Cardiology  ,Vascolin,,232.8,57.3,710,Karnataka,Cardiology,Vascolin,,True,2022-04-11,2022-04-11,2022,15,2022-W15,False,Karnataka,Cardiology,Vascolin,Unknown,232.8,57.3,710.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/08/07,84,2023,,  Respiratory  ,Airovent,Pulmovia Therapeutics,130.1,25.4,338,,Respiratory,Airovent,Pulmovia Therapeutics,True,2023-08-07,2023-08-07,2023,32,2023-W32,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,130.1,25.4,338.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-02-06,58,2023,Maharashtra,diabetes,Glucotend,,216.3,64.4,659,Maharashtra,diabetes,Glucotend,,True,2023-02-06,2023-02-06,2023,6,2023-W06,False,Maharashtra,Diabetes,Glucotend,Unknown,216.3,64.4,659.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
11/11/2024,150,2024,,cardiology,Vascolin,Zenova Biosciences,251.1,58.1,718,,cardiology,Vascolin,Zenova Biosciences,True,2024-11-11,2024-11-11,2024,46,2024-W46,False,Unknown,Cardiology,Vascolin,Zenova Biosciences,251.1,58.1,718.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
17-Apr-2023,68,2023,MAHARASHTRA,DIABETES,Insulyn,,449.2,100.3,1338,MAHARASHTRA,DIABETES,Insulyn,,True,2023-04-17,2023-04-17,2023,16,2023-W16,False,Maharashtra,Diabetes,Insulyn,Unknown,449.2,100.3,1338.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
30-Sep-2024,144,2024,Karnataka ,RESPIRATORY,Bronchel,,145.4,49.5,494,Karnataka,RESPIRATORY,Bronchel,,True,2024-09-30,2024-09-30,2024,40,2024-W40,False,Karnataka,Respiratory,Bronchel,Unknown,145.4,49.5,494.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/11/13,98,2023,  Maharashtra  ,diabetes,Glucotend,,276.0,61.2,827,Maharashtra,diabetes,Glucotend,,True,2023-11-13,2023-11-13,2023,46,2023-W46,False,Maharashtra,Diabetes,Glucotend,Unknown,276.0,61.2,827.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-02-19,112,2024,,cardiology,Cordamet,Meditrix Labs,225.1,46.2,592,,cardiology,Cordamet,Meditrix Labs,True,2024-02-19,2024-02-19,2024,8,2024-W08,False,Unknown,Cardiology,Cordamet,Meditrix Labs,225.1,46.2,592.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024-06-17,129,2024,  Maharashtra  ,Cardiology,Cordamet,,458.5,107.1,1466,Maharashtra,Cardiology,Cordamet,,True,2024-06-17,2024-06-17,2024,25,2024-W25,False,Maharashtra,Cardiology,Cordamet,Unknown,458.5,107.1,1466.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
24/11/2025,204,2025,,Respiratory,Bronchel,Breathex Labs,193.9,45.7,652,,Respiratory,Bronchel,Breathex Labs,True,2025-11-24,2025-11-24,2025,48,2025-W48,False,Unknown,Respiratory,Bronchel,Breathex Labs,193.9,45.7,652.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
29-Sep-2025,196,2025,,DIABETES,Metforal,Novanta Pharma,235.3,83.9,740,,DIABETES,Metforal,Novanta Pharma,True,2025-09-29,2025-09-29,2025,40,2025-W40,False,Unknown,Diabetes,Metforal,Novanta Pharma,235.3,83.9,740.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
09/18/2023,90,2023,rajasthan,CARDIOLOGY,Cordamet,,167.0,43.0,524,rajasthan,CARDIOLOGY,Cordamet,,True,2023-09-18,2023-09-18,2023,38,2023-W38,False,Rajasthan,Cardiology,Cordamet,Unknown,167.0,43.0,524.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
08/12/2025,206,2025,maharashtra,Respiratory,Bronchel,,268.1,77.2,847,maharashtra,Respiratory,Bronchel,,True,2025-12-08,2025-12-08,2025,50,2025-W50,False,Maharashtra,Respiratory,Bronchel,Unknown,268.1,77.2,847.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
21/04/2025,173,2025,W. Bengal,diabetes,Metforal,,199.0,33.3,549,W. Bengal,diabetes,Metforal,,True,2025-04-21,2025-04-21,2025,17,2025-W17,False,West Bengal,Diabetes,Metforal,Unknown,199.0,33.3,549.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
12/02/2024,111,2024,KERALA,  Respiratory  ,Airovent,,159.6,32.9,429,KERALA,Respiratory,Airovent,,True,2024-02-12,2024-02-12,2024,7,2024-W07,False,Kerala,Respiratory,Airovent,Unknown,159.6,32.9,429.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
13/06/2022,24,2022,,Respiratory,Airovent,Pulmovia Therapeutics,113.4,31.6,313,,Respiratory,Airovent,Pulmovia Therapeutics,True,2022-06-13,2022-06-13,2022,24,2022-W24,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,113.4,31.6,313.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024-03-11,115,2024,kerala,Respiratory,Respivan,,84.1,15.8,216,kerala,Respiratory,Respivan,,True,2024-03-11,2024-03-11,2024,11,2024-W11,False,Kerala,Respiratory,Respivan,Unknown,84.1,15.8,216.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09/05/2022,19,2022,Tamil Ndu,DIABETES,Insulyn,,290.2,77.1,870,Tamil Ndu,DIABETES,Insulyn,,True,2022-05-09,2022-05-09,2022,19,2022-W19,False,Tamil Nadu,Diabetes,Insulyn,Unknown,290.2,77.1,870.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
27/02/2023,61,2023,Tamilnadu,  Respiratory  ,Respivan,,284.4,70.0,852,Tamilnadu,Respiratory,Respivan,,True,2023-02-27,2023-02-27,2023,9,2023-W09,False,Tamil Nadu,Respiratory,Respivan,Unknown,284.4,70.0,852.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
25/12/2023,104,2023,,Diabetes,Insulyn,Insulara Biotech,201.7,34.3,649,,Diabetes,Insulyn,Insulara Biotech,True,2023-12-25,2023-12-25,2023,52,2023-W52,False,Unknown,Diabetes,Insulyn,Insulara Biotech,201.7,34.3,649.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
14-Apr-2025,172,2025,,Cardiology,Cardivex,Corvyx Pharma,256.2,82.4,653,,Cardiology,Cardivex,Corvyx Pharma,True,2025-04-14,2025-04-14,2025,16,2025-W16,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,256.2,82.4,653.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-08-28,87,2023,,diabetes,Insulyn,Insulara Biotech,218.1,75.4,639,,diabetes,Insulyn,Insulara Biotech,True,2023-08-28,2023-08-28,2023,35,2023-W35,False,Unknown,Diabetes,Insulyn,Insulara Biotech,218.1,75.4,639.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
25/11/2024,152,2024,kerala,Diabetes,Metforal,,115.1,23.2,387,kerala,Diabetes,Metforal,,True,2024-11-25,2024-11-25,2024,48,2024-W48,False,Kerala,Diabetes,Metforal,Unknown,115.1,23.2,387.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022/11/07,45,2022,,RESPIRATORY,Respivan,Aerovant Pharma,78.6,15.3,215,,RESPIRATORY,Respivan,Aerovant Pharma,True,2022-11-07,2022-11-07,2022,45,2022-W45,False,Unknown,Respiratory,Respivan,Aerovant Pharma,78.6,15.3,215.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/10/13,198,2025,Tamil Nadu,DIABETES,Glucotend,,322.9,72.7,893,Tamil Nadu,DIABETES,Glucotend,,True,2025-10-13,2025-10-13,2025,42,2025-W42,False,Tamil Nadu,Diabetes,Glucotend,Unknown,322.9,72.7,893.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-07-21,186,2025,rajasthan,RESPIRATORY,Bronchel,,176.3,53.3,575,rajasthan,RESPIRATORY,Bronchel,,True,2025-07-21,2025-07-21,2025,30,2025-W30,False,Rajasthan,Respiratory,Bronchel,Unknown,176.3,53.3,575.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023/04/03,66,2023,GUJARAT,  Respiratory  ,Airovent,,116.8,36.5,302,GUJARAT,Respiratory,Airovent,,True,2023-04-03,2023-04-03,2023,14,2023-W14,False,Gujarat,Respiratory,Airovent,Unknown,116.8,36.5,302.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022-11-14,46,2022,TELANGANA,Diabetes,Glucotend,,260.2,75.1,816,TELANGANA,Diabetes,Glucotend,,True,2022-11-14,2022-11-14,2022,46,2022-W46,False,Telangana,Diabetes,Glucotend,Unknown,260.2,75.1,816.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10/10/2022,41,2022,TN,RESPIRATORY,Bronchel,,256.0,74.8,775,TN,RESPIRATORY,Bronchel,,True,2022-10-10,2022-10-10,2022,41,2022-W41,False,Tamil Nadu,Respiratory,Bronchel,Unknown,256.0,74.8,775.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-09-02,140,2024,,RESPIRATORY,Bronchel,Breathex Labs,127.8,38.1,365,,RESPIRATORY,Bronchel,Breathex Labs,True,2024-09-02,2024-09-02,2024,36,2024-W36,False,Unknown,Respiratory,Bronchel,Breathex Labs,127.8,38.1,365.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-03-27,65,2023,,Cardiology,Cordamet,Meditrix Labs,268.6,55.5,844,,Cardiology,Cordamet,Meditrix Labs,True,2023-03-27,2023-03-27,2023,13,2023-W13,False,Unknown,Cardiology,Cordamet,Meditrix Labs,268.6,55.5,844.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
04/29/2024,122,2024,,Respiratory,Respivan,Aerovant Pharma,138.5,46.0,357,,Respiratory,Respivan,Aerovant Pharma,True,2024-04-29,2024-04-29,2024,18,2024-W18,False,Unknown,Respiratory,Respivan,Aerovant Pharma,138.5,46.0,357.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
25-Dec-2023,104,2023,kerala,DIABETES,Metforal,,186.1,51.3,514,kerala,DIABETES,Metforal,,True,2023-12-25,2023-12-25,2023,52,2023-W52,False,Kerala,Diabetes,Metforal,Unknown,186.1,51.3,514.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-10-23,95,2023,  Andhra Pradesh  ,  Cardiology  ,Cordamet,,137.8,50.2,356,Andhra Pradesh,Cardiology,Cordamet,,True,2023-10-23,2023-10-23,2023,43,2023-W43,False,Andhra Pradesh,Cardiology,Cordamet,Unknown,137.8,50.2,356.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2022/12/05,49,2022,,respiratory,Airovent,Pulmovia Therapeutics,185.6,38.5,561,,respiratory,Airovent,Pulmovia Therapeutics,True,2022-12-05,2022-12-05,2022,49,2022-W49,False,Unknown,Respiratory,Airovent,Pulmovia Therapeutics,185.6,38.5,561.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-05-16,20,2022,  Gujarat  ,CARDIOLOGY,Cordamet,,152.1,39.2,481,Gujarat,CARDIOLOGY,Cordamet,,True,2022-05-16,2022-05-16,2022,20,2022-W20,False,Gujarat,Cardiology,Cordamet,Unknown,152.1,39.2,481.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10-Jan-2022,2,2022,,cardiology,Cordamet,Meditrix Labs,191.0,40.4,481,,cardiology,Cordamet,Meditrix Labs,True,2022-01-10,2022-01-10,2022,2,2022-W02,False,Unknown,Cardiology,Cordamet,Meditrix Labs,191.0,40.4,481.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023-11-06,97,2023,kerala,Diabetes,Insulyn,,205.6,52.5,660,kerala,Diabetes,Insulyn,,True,2023-11-06,2023-11-06,2023,45,2023-W45,False,Kerala,Diabetes,Insulyn,Unknown,205.6,52.5,660.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
23-Dec-2024,156,2024,,RESPIRATORY,Bronchel,Breathex Labs,204.1,54.5,,,RESPIRATORY,Bronchel,Breathex Labs,True,2024-12-23,2024-12-23,2024,52,2024-W52,False,Unknown,Respiratory,Bronchel,Breathex Labs,204.1,54.5,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
16-May-2022,20,2022,RAJASTHAN,  Diabetes  ,Insulyn,,191.1,53.3,592,RAJASTHAN,Diabetes,Insulyn,,True,2022-05-16,2022-05-16,2022,20,2022-W20,False,Rajasthan,Diabetes,Insulyn,Unknown,191.1,53.3,592.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-08-21,86,2023,,  Diabetes  ,Glucotend,Glucera Health,202.3,34.8,530,,Diabetes,Glucotend,Glucera Health,True,2023-08-21,2023-08-21,2023,34,2023-W34,False,Unknown,Diabetes,Glucotend,Glucera Health,202.3,34.8,530.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
29/04/2024,122,2024,,  Respiratory  ,Bronchel,Breathex Labs,277.6,66.8,837,,Respiratory,Bronchel,Breathex Labs,True,2024-04-29,2024-04-29,2024,18,2024-W18,False,Unknown,Respiratory,Bronchel,Breathex Labs,277.6,66.8,837.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/24/2022,43,2022,Tamil Ndu,Respiratory,Bronchel,,227.6,53.0,660,Tamil Ndu,Respiratory,Bronchel,,True,2022-10-24,2022-10-24,2022,43,2022-W43,False,Tamil Nadu,Respiratory,Bronchel,Unknown,227.6,53.0,660.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-03-03,166,2025,,DIABETES,Metforal,Novanta Pharma,161.1,29.8,474,,DIABETES,Metforal,Novanta Pharma,True,2025-03-03,2025-03-03,2025,10,2025-W10,False,Unknown,Diabetes,Metforal,Novanta Pharma,161.1,29.8,474.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
06/11/2023,97,2023,,cardiology,Cardivex,Corvyx Pharma,187.9,54.6,495,,cardiology,Cardivex,Corvyx Pharma,True,2023-11-06,2023-11-06,2023,45,2023-W45,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,187.9,54.6,495.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2025/10/13,198,2025,,CARDIOLOGY,Cardivex,Corvyx Pharma,209.6,49.2,,,CARDIOLOGY,Cardivex,Corvyx Pharma,True,2025-10-13,2025-10-13,2025,42,2025-W42,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,209.6,49.2,,False,True,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
28/03/2022,13,2022,,Diabetes,Glucotend,Glucera Health,149.3,56.4,472,,Diabetes,Glucotend,Glucera Health,True,2022-03-28,2022-03-28,2022,13,2022-W13,False,Unknown,Diabetes,Glucotend,Glucera Health,149.3,56.4,472.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
07/07/2025,184,2025,  Rajasthan  ,Respiratory,Bronchel,,196.4,50.9,613,Rajasthan,Respiratory,Bronchel,,True,2025-07-07,2025-07-07,2025,28,2025-W28,False,Rajasthan,Respiratory,Bronchel,Unknown,196.4,50.9,613.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-09-25,91,2023,,cardiology,Cardivex,Corvyx Pharma,229.0,63.5,674,,cardiology,Cardivex,Corvyx Pharma,True,2023-09-25,2023-09-25,2023,39,2023-W39,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,229.0,63.5,674.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
27-Jun-2022,26,2022,TELANGANA,DIABETES,Glucotend,,236.5,26.6,634,TELANGANA,DIABETES,Glucotend,,True,2022-06-27,2022-06-27,2022,26,2022-W26,False,Telangana,Diabetes,Glucotend,Unknown,236.5,26.6,634.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024-01-29,109,2024,gujarat,Respiratory,Airovent,,179.6,41.9,520,gujarat,Respiratory,Airovent,,True,2024-01-29,2024-01-29,2024,5,2024-W05,False,Gujarat,Respiratory,Airovent,Unknown,179.6,41.9,520.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
15-Aug-2022,33,2022,MAHARASHTRA,  Diabetes  ,Metforal,,251.8,58.0,691,MAHARASHTRA,Diabetes,Metforal,,True,2022-08-15,2022-08-15,2022,33,2022-W33,False,Maharashtra,Diabetes,Metforal,Unknown,251.8,58.0,691.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/04/22,121,2024,Kerala,RESPIRATORY,Airovent,,77.4,28.3,204,Kerala,RESPIRATORY,Airovent,,True,2024-04-22,2024-04-22,2024,17,2024-W17,False,Kerala,Respiratory,Airovent,Unknown,77.4,28.3,204.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
09/16/2024,142,2024,  Rajasthan  ,RESPIRATORY,Bronchel,,136.0,32.1,399,Rajasthan,RESPIRATORY,Bronchel,,True,2024-09-16,2024-09-16,2024,38,2024-W38,False,Rajasthan,Respiratory,Bronchel,Unknown,136.0,32.1,399.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10/14/2024,146,2024,,diabetes,Glucotend,Glucera Health,244.5,83.0,657,,diabetes,Glucotend,Glucera Health,True,2024-10-14,2024-10-14,2024,42,2024-W42,False,Unknown,Diabetes,Glucotend,Glucera Health,244.5,83.0,657.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2023/10/30,96,2023,,Respiratory,Bronchel,Breathex Labs,142.8,36.1,441,,Respiratory,Bronchel,Breathex Labs,True,2023-10-30,2023-10-30,2023,44,2023-W44,False,Unknown,Respiratory,Bronchel,Breathex Labs,142.8,36.1,441.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
01/29/2024,109,2024,,CARDIOLOGY,Cordamet,Meditrix Labs,228.5,60.0,597,,CARDIOLOGY,Cordamet,Meditrix Labs,True,2024-01-29,2024-01-29,2024,5,2024-W05,False,Unknown,Cardiology,Cordamet,Meditrix Labs,228.5,60.0,597.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-02-21,8,2022,,Diabetes,Metforal,Novanta Pharma,219.6,42.3,622,,Diabetes,Metforal,Novanta Pharma,True,2022-02-21,2022-02-21,2022,8,2022-W08,False,Unknown,Diabetes,Metforal,Novanta Pharma,219.6,42.3,622.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2022-02-28,9,2022,Kerala,Cardiology,Cardivex,,172.4,59.2,497,Kerala,Cardiology,Cardivex,,True,2022-02-28,2022-02-28,2022,9,2022-W09,False,Kerala,Cardiology,Cardivex,Unknown,172.4,59.2,497.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-02-17,164,2025,,DIABETES,Metforal,Novanta Pharma,272.1,44.3,777,,DIABETES,Metforal,Novanta Pharma,True,2025-02-17,2025-02-17,2025,8,2025-W08,False,Unknown,Diabetes,Metforal,Novanta Pharma,272.1,44.3,777.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
30/09/2024,144,2024,TAMIL NADU,RESPIRATORY,Bronchel,,162.9,33.7,543,TAMIL NADU,RESPIRATORY,Bronchel,,True,2024-09-30,2024-09-30,2024,40,2024-W40,False,Tamil Nadu,Respiratory,Bronchel,Unknown,162.9,33.7,543.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
14-Feb-2022,7,2022,Telangana,Respiratory,Respivan,,77.7,15.5,214,Telangana,Respiratory,Respivan,,True,2022-02-14,2022-02-14,2022,7,2022-W07,False,Telangana,Respiratory,Respivan,Unknown,77.7,15.5,214.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
10/11/2025,202,2025,,respiratory,Respivan,Aerovant Pharma,135.0,36.2,386,,respiratory,Respivan,Aerovant Pharma,True,2025-11-10,2025-11-10,2025,46,2025-W46,False,Unknown,Respiratory,Respivan,Aerovant Pharma,135.0,36.2,386.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
10/07/2023,80,2023,,cardiology,Cardivex,Corvyx Pharma,267.0,85.5,759,,cardiology,Cardivex,Corvyx Pharma,True,2023-07-10,2023-07-10,2023,28,2023-W28,False,Unknown,Cardiology,Cardivex,Corvyx Pharma,267.0,85.5,759.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_REGION
2024/04/01,118,2024,Karnataka ,diabetes,Insulyn,,163.2,35.6,489,Karnataka,diabetes,Insulyn,,True,2024-04-01,2024-04-01,2024,14,2024-W14,False,Karnataka,Diabetes,Insulyn,Unknown,163.2,35.6,489.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
29/09/2025,196,2025,maharashtra,DIABETES,Glucotend,,373.0,102.5,1261,maharashtra,DIABETES,Glucotend,,True,2025-09-29,2025-09-29,2025,40,2025-W40,False,Maharashtra,Diabetes,Glucotend,Unknown,373.0,102.5,1261.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2025-04-21,173,2025,maharashtra,  Cardiology  ,Cardivex,,247.2,57.5,708,maharashtra,Cardiology,Cardivex,,True,2025-04-21,2025-04-21,2025,17,2025-W17,False,Maharashtra,Cardiology,Cardivex,Unknown,247.2,57.5,708.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2024/06/24,130,2024,DELHI,DIABETES,Metforal,,280.8,74.5,935,DELHI,DIABETES,Metforal,,True,2024-06-24,2024-06-24,2024,26,2024-W26,False,Delhi,Diabetes,Metforal,Unknown,280.8,74.5,935.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
2023-01-23,56,2023,  Tamil Nadu  ,respiratory,Airovent,,164.0,36.9,489,Tamil Nadu,respiratory,Airovent,,True,2023-01-23,2023-01-23,2023,4,2023-W04,False,Tamil Nadu,Respiratory,Airovent,Unknown,164.0,36.9,489.0,False,False,False,False,MISSING_CATEGORICAL_FIELD | UNKNOWN_BRAND
